,,,,KREMEN1,,,,,,,,,,,,,,,,,
,,,,FITM2,,,,,,,,,,,,,,,,,
,,,,ATG4C,,,,,,,,,,,,,,,,,
,,,,DNAJC9P1,,,,,,,,,,,,,,,,,
,,,,COG5,,,,,,,,,,,,,,,,,
,,,,DUSP4,,,,,,,,,,,,,,,,,
,,,,CYP1B1-AS1,,,,,,,,,,,,,,,,,
,,,,CCNE1,,,,,,,,,,,,,,,,,
,,,,HDGFL2,,,,,,,,,,,,,,,,,
,,,,ARHGAP5-AS1,,,,,,,,,,,,,,,,,
,,,,SPECC1L,,,,,,,,,,,,,,,,,
,,,,ANKIB1,,,,,,,,,,,,,,,,,
,,,,BCDIN3D-AS1,,,,,,,,,,,,,,,,,
,,,,PURB,,,,,,,,,,,,,,,,,
,,,,GJC2,,,,,,,,,,,,,,,,,
,,,,FAM114A1,,,,,,,,,,,,,,,,,
,,,,GNPTAB,,,,,,,,,,,,,,,,,
,,,,POLD3,,,,,,,,,,,,,,,,,
,,,,WDR49,,,,,,,,,,,,,,,,,
,,,,MORN3,,,,,,,,,,,,,,,,,
,,,,FAM133B,,,,,,,,,,,,,,,,,
,,,,FAM133CP,,,,,,,,,,,,,,,,,
,,,,FAM133DP,,,,,,,,,,,,,,,,,
,,,,ZBTB14,,,,,,,,,,,,,,,,,
,,,,SLC51A,,,,,,,,,,,,,,,,,
,,,,ZSCAN5A,,,,,,,,,,,,,,,,,
,,,,TRNAU1AP,,,,,,,,,,,,,,,,,
,,,,DYNC1H1,,,,,,,,,,,,,,,,,
,,,,ARHGEF26,,,,,,,,,,,,,,,,,
,,,,EXOSC9,,,,,,,,,,,,,,,,,
,,,,FAM210B,,,,,,,,,,,,,,,,,
,,,,GNA11,,,,,,,,,,,,,,,,,
,,,,HDHD5,,,,,,,,,,,,,,,,,
,,,,ALG5,,,,,,,,,,,,,,,,,
,,,,MRPL40,,,,,,,,,,,,,,,,,
,,,,SH3BGRL,,,,,,,,,,,,,,,,,
,,,,LMNA,,,,,,,,,,,,,,,,,
,,,,AZI2,,,,,,,,,,,,,,,,,
,,,,PLOD1,,,,,,,,,,,,,,,,,
,,,,GNPNAT1,,,,,,,,,,,,,,,,,
,,,,CEBPZ,,,,,,,,,,,,,,,,,
,,,,PEX19,,,,,,,,,,,,,,,,,
,,,,SASH1,,,,,,,,,,,,,,,,,
,,,,GLRX3,,,,,,,,,,,,,,,,,
,,,,NIPSNAP3A,,,,,,,,,,,,,,,,,
,,,,HCP5B,,,,,,,,,,,,,,,,,
,,,,TIAL1,,,,,,,,,,,,,,,,,
,,,,EMSLR,,,,,,,,,,,,,,,,,
,,,,MYLK,,,,,,,,,,,,,,,,,
,,,,NIPA2,,,,,,,,,,,,,,,,,
,,,,VIPAS39,,,,,,,,,,,,,,,,,
,,,,TTC13,,,,,,,,,,,,,,,,,
,,,,HEATR5B,,,,,,,,,,,,,,,,,
,,,,TMC1,,,,,,,,,,,,,,,,,
,,,,SLC24A1,,,,,,,,,,,,,,,,,
,,,,AUP1,,,,,,,,,,,,,,,,,
,,,,EIF4A1,,,,,,,,,,,,,,,,,
,,,,BBX,,,,,,,,,,,,,,,,,
,,,,MTO1,,,,,,,,,,,,,,,,,
,,,,ABHD6,,,,,,,,,,,,,,,,,
,,,,STN1,,,,,,,,,,,,,,,,,
,,,,RPA1,,,,,,,,,,,,,,,,,
,,,,SDHAP3,,,,,,,,,,,,,,,,,
,,,,MIR1302-2HG,,,,,,,,,,,,,,,,,
,,,,MIR1302-9HG,,,,,,,,,,,,,,,,,
,,,,AKR7A3,,,,,,,,,,,,,,,,,
,,,,MAPK9,,,,,,,,,,,,,,,,,
,,,,PFKM,,,,,,,,,,,,,,,,,
,,,,MYSM1,,,,,,,,,,,,,,,,,
,,,,SMARCE1,,,,,,,,,,,,,,,,,
,,,,CCNYL1,,,,,,,,,,,,,,,,,
,,,,PABIR2,,,,,,,,,,,,,,,,,
,,,,CTBP1,,,,,,,,,,,,,,,,,
,,,,ZBTB44,,,,,,,,,,,,,,,,,
,,,,GALNT11,,,,,,,,,,,,,,,,,
,,,,ZNF133,,,,,,,,,,,,,,,,,
,,,,CYB5R3,,,,,,,,,,,,,,,,,
,,,,CTTNBP2NL,,,,,,,,,,,,,,,,,
,,,,SUCLG1,,,,,,,,,,,,,,,,,
,,,,MAPKAPK3,,,,,,,,,,,,,,,,,
,,,,ID2,,,,,,,,,,,,,,,,,
,,,,TEX19,,,,,,,,,,,,,,,,,
,,,,UGP2,,,,,,,,,,,,,,,,,
,,,,PLAAT5,,,,,,,,,,,,,,,,,
,,,,SNF8,,,,,,,,,,,,,,,,,
,,,,KHK,,,,,,,,,,,,,,,,,
,,,,GTPBP10,,,,,,,,,,,,,,,,,
,,,,FOXD3-AS1,,,,,,,,,,,,,,,,,
,,,,PCDHB14,,,,,,,,,,,,,,,,,
,,,,NOP9,,,,,,,,,,,,,,,,,
,,,,DHX36,,,,,,,,,,,,,,,,,
,,,,BCL2L2,,,,,,,,,,,,,,,,,
,,,,VTCN1,,,,,,,,,,,,,,,,,
,,,,TRPC5,,,,,,,,,,,,,,,,,
,,,,TRIM72,,,,,,,,,,,,,,,,,
,,,,H1-8,,,,,,,,,,,,,,,,,
,,,,NUP88,,,,,,,,,,,,,,,,,
,,,,TRAPPC4,,,,,,,,,,,,,,,,,
,,,,NUDT4P2,,,,,,,,,,,,,,,,,
,,,,TRDV3,,,,,,,,,,,,,,,,,
,,,,SNHG26,,,,,,,,,,,,,,,,,
,,,,SLC17A6,,,,,,,,,,,,,,,,,
,,,,RNASE2CP,,,,,,,,,,,,,,,,,
,,,,SPATA21,,,,,,,,,,,,,,,,,
,,,,NFATC1,,,,,,,,,,,,,,,,,
,,,,TESHL,,,,,,,,,,,,,,,,,
,,,,LRAT,,,,,,,,,,,,,,,,,
,,,,SHROOM4,,,,,,,,,,,,,,,,,
,,,,CCT2,,,,,,,,,,,,,,,,,
,,,,MR1,,,,,,,,,,,,,,,,,
,,,,KRT71,,,,,,,,,,,,,,,,,
,,,,PTGR1,,,,,,,,,,,,,,,,,
,,,,SURF4,,,,,,,,,,,,,,,,,
,,,,RIOX2,,,,,,,,,,,,,,,,,
,,,,WAC-AS1,,,,,,,,,,,,,,,,,
,,,,ASB17,,,,,,,,,,,,,,,,,
,,,,KAT2B,,,,,,,,,,,,,,,,,
,,,,CSN1S1,,,,,,,,,,,,,,,,,
,,,,ADORA2A,,,,,,,,,,,,,,,,,
,,,,SPECC1L-ADORA2A,,,,,,,,,,,,,,,,,
,,,,AKTIPP2,,,,,,,,,,,,,,,,,
,,,,QPCTL,,,,,,,,,,,,,,,,,
,,,,SAMMSON,,,,,,,,,,,,,,,,,
,,,,ZP1,,,,,,,,,,,,,,,,,
,,,,AFG2A,,,,,,,,,,,,,,,,,
,,,,MAN2B2,,,,,,,,,,,,,,,,,
,,,,FSIP2-AS1,,,,,,,,,,,,,,,,,
,,,,SLC40A1,,,,,,,,,,,,,,,,,
,,,,AIF1L,,,,,,,,,,,,,,,,,
,,,,PINX1-DT,,,,,,,,,,,,,,,,,
,,,,GMPSP1,,,,,,,,,,,,,,,,,
,,,,SORT1,,,,,,,,,,,,,,,,,
,,,,POLI,,,,,,,,,,,,,,,,,
,,,,MIR6833,,,,,,,,,,,,,,,,,
,,,,RNF5,,,,,,,,,,,,,,,,,
,,,,RNF5P1,,,,,,,,,,,,,,,,,
,,,,PPM1B-DT,,,,,,,,,,,,,,,,,
,,,,CUTALP,,,,,,,,,,,,,,,,,
,,,,ABHD16A,,,,,,,,,,,,,,,,,
,,,,FAT2,,,,,,,,,,,,,,,,,
,,,,RPA4,,,,,,,,,,,,,,,,,
,,,,IGHEP1,,,,,,,,,,,,,,,,,
,,,,THUMPD1,,,,,,,,,,,,,,,,,
,,,,GOLIM4,,,,,,,,,,,,,,,,,
,,,,P3H3,,,,,,,,,,,,,,,,,
,,,,LINC02002,,,,,,,,,,,,,,,,,
,,,,ALG11,,,,,,,,,,,,,,,,,
,,,,UTP14C,,,,,,,,,,,,,,,,,
,,,,EI24,,,,,,,,,,,,,,,,,
,,,,IQCG,,,,,,,,,,,,,,,,,
,,,,DNAJC7,,,,,,,,,,,,,,,,,
,,,,ATP1B1,,,,,,,,,,,,,,,,,
,,,,PITPNB,,,,,,,,,,,,,,,,,
,,,,ADGRD2,,,,,,,,,,,,,,,,,
,,,,ERG28,,,,,,,,,,,,,,,,,
,,,,EIF4B,,,,,,,,,,,,,,,,,
,,,,PDE6D,,,,,,,,,,,,,,,,,
,,,,CABP4,,,,,,,,,,,,,,,,,
,,,,ENTPD1-AS1,,,,,,,,,,,,,,,,,
,,,,ZNF460,,,,,,,,,,,,,,,,,
,,,,UVRAG,,,,,,,,,,,,,,,,,
,,,,NRG1-IT1,,,,,,,,,,,,,,,,,
,,,,ACSM1,,,,,,,,,,,,,,,,,
,,,,WBP2NL,,,,,,,,,,,,,,,,,
,,,,RCL1,,,,,,,,,,,,,,,,,
,,,,C2orf49,,,,,,,,,,,,,,,,,
,,,,SMIM30,,,,,,,,,,,,,,,,,
,,,,MICAL3,,,,,,,,,,,,,,,,,
,,,,HNRNPAB,,,,,,,,,,,,,,,,,
,,,,GDPD1,,,,,,,,,,,,,,,,,
,,,,GARIN1A,,,,,,,,,,,,,,,,,
,,,,TARS3,,,,,,,,,,,,,,,,,
,,,,CNTROB,,,,,,,,,,,,,,,,,
,,,,FKBP3,,,,,,,,,,,,,,,,,
,,,,UBE2D2,,,,,,,,,,,,,,,,,
,,,,LUZP1,,,,,,,,,,,,,,,,,
,,,,GPR199P,,,,,,,,,,,,,,,,,
,,,,CTSL,,,,,,,,,,,,,,,,,
,,,,ALG8,,,,,,,,,,,,,,,,,
,,,,GARIN1B,,,,,,,,,,,,,,,,,
,,,,RNA5SP244,,,,,,,,,,,,,,,,,
,,,,GCLC,,,,,,,,,,,,,,,,,
,,,,CIAO2A,,,,,,,,,,,,,,,,,
,,,,XYLT2,,,,,,,,,,,,,,,,,
,,,,YWHAZP3,,,,,,,,,,,,,,,,,
,,,,VDAC1,,,,,,,,,,,,,,,,,
,,,,NTRK3,,,,,,,,,,,,,,,,,
,,,,LSM1,,,,,,,,,,,,,,,,,
,,,,RAB15,,,,,,,,,,,,,,,,,
,,,,ACTL6A,,,,,,,,,,,,,,,,,
,,,,HECTD1,,,,,,,,,,,,,,,,,
,,,,SAMD11,,,,,,,,,,,,,,,,,
,,,,TLK2P1,,,,,,,,,,,,,,,,,
,,,,UTRN,,,,,,,,,,,,,,,,,
,,,,ZNF362,,,,,,,,,,,,,,,,,
,,,,DNAH5,,,,,,,,,,,,,,,,,
,,,,H4C8,,,,,,,,,,,,,,,,,
,,,,KMT5C,,,,,,,,,,,,,,,,,
,,,,HRG-AS1,,,,,,,,,,,,,,,,,
,,,,LIMS3,,,,,,,,,,,,,,,,,
,,,,LIMS4,,,,,,,,,,,,,,,,,
,,,,BCL7B,,,,,,,,,,,,,,,,,
,,,,MIR935,,,,,,,,,,,,,,,,,
,,,,DCLRE1B,,,,,,,,,,,,,,,,,
,,,,SLC25A11,,,,,,,,,,,,,,,,,
,,,,GP6,,,,,,,,,,,,,,,,,
,,,,SKIC8,,,,,,,,,,,,,,,,,
,,,,TMEM87B,,,,,,,,,,,,,,,,,
,,,,PHF2,,,,,,,,,,,,,,,,,
,,,,RAB18,,,,,,,,,,,,,,,,,
,,,,COQ2,,,,,,,,,,,,,,,,,
,,,,OSER1-DT,,,,,,,,,,,,,,,,,
,,,,LRRTM1,,,,,,,,,,,,,,,,,
,,,,UPF2,,,,,,,,,,,,,,,,,
,,,,VXN,,,,,,,,,,,,,,,,,
,,,,SYT5,,,,,,,,,,,,,,,,,
,,,,NEDD1,,,,,,,,,,,,,,,,,
,,,,FUNDC2,,,,,,,,,,,,,,,,,
,,,,ZBED3-AS1,,,,,,,,,,,,,,,,,
,,,,ZNF286A,,,,,,,,,,,,,,,,,
,,,,SSX4,,,,,,,,,,,,,,,,,
,,,,SSX4B,,,,,,,,,,,,,,,,,
,,,,ZSCAN16-AS1,,,,,,,,,,,,,,,,,
,,,,FBXO11,,,,,,,,,,,,,,,,,
,,,,SYT15B,,,,,,,,,,,,,,,,,
,,,,MRPS15,,,,,,,,,,,,,,,,,
,,,,VMA21,,,,,,,,,,,,,,,,,
,,,,REG3G,,,,,,,,,,,,,,,,,
,,,,ANXA2P1,,,,,,,,,,,,,,,,,
,,,,HOMEZ,,,,,,,,,,,,,,,,,
,,,,SLC44A3-AS1,,,,,,,,,,,,,,,,,
,,,,IKZF5,,,,,,,,,,,,,,,,,
,,,,DIS3L2,,,,,,,,,,,,,,,,,
,,,,ZNF605,,,,,,,,,,,,,,,,,
,,,,EIF4ENIF1,,,,,,,,,,,,,,,,,
,,,,XCR1,,,,,,,,,,,,,,,,,
,,,,ZWILCH,,,,,,,,,,,,,,,,,
,,,,MED4,,,,,,,,,,,,,,,,,
,,,,NTF3,,,,,,,,,,,,,,,,,
,,,,ABCA2,,,,,,,,,,,,,,,,,
,,,,ZNF606-AS1,,,,,,,,,,,,,,,,,
,,,,ZNF766,,,,,,,,,,,,,,,,,
,,,,DAB1,,,,,,,,,,,,,,,,,
,,,,COIL,,,,,,,,,,,,,,,,,
,,,,ABCC9,,,,,,,,,,,,,,,,,
,,,,AIMP1,,,,,,,,,,,,,,,,,
,,,,MAML3,,,,,,,,,,,,,,,,,
,,,,ARMCX3,,,,,,,,,,,,,,,,,
,,,,NIF3L1,,,,,,,,,,,,,,,,,
,,,,PCSK4,,,,,,,,,,,,,,,,,
,,,,LPIN1,,,,,,,,,,,,,,,,,
,,,,ZNF182,,,,,,,,,,,,,,,,,
,,,,CHCHD3P3,,,,,,,,,,,,,,,,,
,,,,TAPBP,,,,,,,,,,,,,,,,,
,,,,ARL14EP,,,,,,,,,,,,,,,,,
,,,,FARS2,,,,,,,,,,,,,,,,,
,,,,CACTIN,,,,,,,,,,,,,,,,,
,,,,TRDN,,,,,,,,,,,,,,,,,
,,,,CLDN20,,,,,,,,,,,,,,,,,
,,,,MOB1B,,,,,,,,,,,,,,,,,
,,,,ZNF385B,,,,,,,,,,,,,,,,,
,,,,LINC02874,,,,,,,,,,,,,,,,,
,,,,CAMSAP2,,,,,,,,,,,,,,,,,
,,,,CRYBB2,,,,,,,,,,,,,,,,,
,,,,DND1P1,,,,,,,,,,,,,,,,,
,,,,AGA,,,,,,,,,,,,,,,,,
,,,,RBBP8,,,,,,,,,,,,,,,,,
,,,,LINC02482,,,,,,,,,,,,,,,,,
,,,,IL36B,,,,,,,,,,,,,,,,,
,,,,POLR3GL,,,,,,,,,,,,,,,,,
,,,,RHEBP1,,,,,,,,,,,,,,,,,
,,,,RHEBP2,,,,,,,,,,,,,,,,,
,,,,SLC44A1,,,,,,,,,,,,,,,,,
,,,,DCUN1D1,,,,,,,,,,,,,,,,,
,,,,FAM88B,,,,,,,,,,,,,,,,,
,,,,GLIDR,,,,,,,,,,,,,,,,,
,,,,GGPS1,,,,,,,,,,,,,,,,,
,,,,MSH4,,,,,,,,,,,,,,,,,
,,,,RCBTB1,,,,,,,,,,,,,,,,,
,,,,PROSER2-AS1,,,,,,,,,,,,,,,,,
,,,,ECD,,,,,,,,,,,,,,,,,
,,,,NUDCD3,,,,,,,,,,,,,,,,,
,,,,ZHX2,,,,,,,,,,,,,,,,,
,,,,KPNB1-DT,,,,,,,,,,,,,,,,,
,,,,TNK1,,,,,,,,,,,,,,,,,
,,,,FAM161B,,,,,,,,,,,,,,,,,
,,,,CTNNA1,,,,,,,,,,,,,,,,,
,,,,PNPLA3,,,,,,,,,,,,,,,,,
,,,,PPP1R2B,,,,,,,,,,,,,,,,,
,,,,XRCC2,,,,,,,,,,,,,,,,,
,,,,ST6GALNAC1,,,,,,,,,,,,,,,,,
,,,,P2RX3,,,,,,,,,,,,,,,,,
,,,,RRP7A,,,,,,,,,,,,,,,,,
,,,,SUPT5H,,,,,,,,,,,,,,,,,
,,,,TPD52L3,,,,,,,,,,,,,,,,,
,,,,MTLN,,,,,,,,,,,,,,,,,
,,,,ITGAV,,,,,,,,,,,,,,,,,
,,,,KCTD13,,,,,,,,,,,,,,,,,
,,,,LIMS1,,,,,,,,,,,,,,,,,
,,,,BLTP1,,,,,,,,,,,,,,,,,
,,,,ZNF19,,,,,,,,,,,,,,,,,
,,,,PRR14L,,,,,,,,,,,,,,,,,
,,,,PLEKHF2,,,,,,,,,,,,,,,,,
,,,,VRK2,,,,,,,,,,,,,,,,,
,,,,TMED9,,,,,,,,,,,,,,,,,
,,,,TPI1P1,,,,,,,,,,,,,,,,,
,,,,ZNF296,,,,,,,,,,,,,,,,,
,,,,NEK8,,,,,,,,,,,,,,,,,
,,,,TERF2,,,,,,,,,,,,,,,,,
,,,,FBXL16,,,,,,,,,,,,,,,,,
,,,,UBE2G1,,,,,,,,,,,,,,,,,
,,,,CA11,,,,,,,,,,,,,,,,,
,,,,ENOPH1,,,,,,,,,,,,,,,,,
,,,,CEP97,,,,,,,,,,,,,,,,,
,,,,CHD8,,,,,,,,,,,,,,,,,
,,,,ZC2HC1B,,,,,,,,,,,,,,,,,
,,,,PNRC2,,,,,,,,,,,,,,,,,
,,,,KCNJ2-AS1,,,,,,,,,,,,,,,,,
,,,,GMPS,,,,,,,,,,,,,,,,,
,,,,SLAIN2,,,,,,,,,,,,,,,,,
,,,,CISD2,,,,,,,,,,,,,,,,,
,,,,LILRB4,,,,,,,,,,,,,,,,,
,,,,KDM4C,,,,,,,,,,,,,,,,,
,,,,CLCNKA,,,,,,,,,,,,,,,,,
,,,,ZNG1DP,,,,,,,,,,,,,,,,,
,,,,TUSC1,,,,,,,,,,,,,,,,,
,,,,ACOT1,,,,,,,,,,,,,,,,,
,,,,ACOT2,,,,,,,,,,,,,,,,,
,,,,BEND4,,,,,,,,,,,,,,,,,
,,,,DR1,,,,,,,,,,,,,,,,,
,,,,MON2-AS1,,,,,,,,,,,,,,,,,
,,,,MRPL49,,,,,,,,,,,,,,,,,
,,,,DLG1,,,,,,,,,,,,,,,,,
,,,,ATF2,,,,,,,,,,,,,,,,,
,,,,PTTG1IP,,,,,,,,,,,,,,,,,
,,,,LNP1,,,,,,,,,,,,,,,,,
,,,,EAPP,,,,,,,,,,,,,,,,,
,,,,FRMD8,,,,,,,,,,,,,,,,,
,,,,MAIP1,,,,,,,,,,,,,,,,,
,,,,SLC25A46,,,,,,,,,,,,,,,,,
,,,,CIPC,,,,,,,,,,,,,,,,,
,,,,CD99,,,,,,,,,,,,,,,,,
,,,,PPHLN1,,,,,,,,,,,,,,,,,
,,,,TENT4A,,,,,,,,,,,,,,,,,
,,,,ENOX2,,,,,,,,,,,,,,,,,
,,,,TMEM41A,,,,,,,,,,,,,,,,,
,,,,SEMA6C,,,,,,,,,,,,,,,,,
,,,,TMEM64,,,,,,,,,,,,,,,,,
,,,,DLX4,,,,,,,,,,,,,,,,,
,,,,TMEM106C,,,,,,,,,,,,,,,,,
,,,,RPS7,,,,,,,,,,,,,,,,,
,,,,RPS7P1,,,,,,,,,,,,,,,,,
,,,,RPS7P11,,,,,,,,,,,,,,,,,
,,,,KCNA1,,,,,,,,,,,,,,,,,
,,,,LIN7A,,,,,,,,,,,,,,,,,
,,,,ADGRG5,,,,,,,,,,,,,,,,,
,,,,SNX1,,,,,,,,,,,,,,,,,
,,,,NEK1,,,,,,,,,,,,,,,,,
,,,,ZNF644,,,,,,,,,,,,,,,,,
,,,,COLCA1,,,,,,,,,,,,,,,,,
,,,,NUP50,,,,,,,,,,,,,,,,,
,,,,PTAR1,,,,,,,,,,,,,,,,,
,,,,G2E3,,,,,,,,,,,,,,,,,
,,,,EML2-AS1,,,,,,,,,,,,,,,,,
,,,,CHCHD2P2,,,,,,,,,,,,,,,,,
,,,,CHCHD2P6,,,,,,,,,,,,,,,,,
,,,,KDELR1,,,,,,,,,,,,,,,,,
,,,,TECTA,,,,,,,,,,,,,,,,,
,,,,PLS3,,,,,,,,,,,,,,,,,
,,,,EGLN1,,,,,,,,,,,,,,,,,
,,,,SMIM10L2A,,,,,,,,,,,,,,,,,
,,,,TACC1,,,,,,,,,,,,,,,,,
,,,,YLPM1,,,,,,,,,,,,,,,,,
,,,,GLCE,,,,,,,,,,,,,,,,,
,,,,MAGEH1,,,,,,,,,,,,,,,,,
,,,,SLC25A20,,,,,,,,,,,,,,,,,
,,,,CCT7,,,,,,,,,,,,,,,,,
,,,,CLDN4,,,,,,,,,,,,,,,,,
,,,,CBR3,,,,,,,,,,,,,,,,,
,,,,SOAT1,,,,,,,,,,,,,,,,,
,,,,PSMF1,,,,,,,,,,,,,,,,,
,,,,ALG6,,,,,,,,,,,,,,,,,
,,,,CHMP7,,,,,,,,,,,,,,,,,
,,,,LNPEP,,,,,,,,,,,,,,,,,
,,,,PLCG1,,,,,,,,,,,,,,,,,
,,,,UBTD2,,,,,,,,,,,,,,,,,
,,,,SH2D5,,,,,,,,,,,,,,,,,
,,,,TSC22D1-AS1,,,,,,,,,,,,,,,,,
,,,,QKILA,,,,,,,,,,,,,,,,,
,,,,MDM2,,,,,,,,,,,,,,,,,
,,,,FANCF,,,,,,,,,,,,,,,,,
,,,,INGX,,,,,,,,,,,,,,,,,
,,,,RPL21P2,,,,,,,,,,,,,,,,,
,,,,SRSF7,,,,,,,,,,,,,,,,,
,,,,LACTB2-AS1,,,,,,,,,,,,,,,,,
,,,,DMTF1-AS1,,,,,,,,,,,,,,,,,
,,,,EIF3D,,,,,,,,,,,,,,,,,
,,,,ARID1A,,,,,,,,,,,,,,,,,
,,,,KPNA6,,,,,,,,,,,,,,,,,
,,,,PSMA3,,,,,,,,,,,,,,,,,
,,,,USP34,,,,,,,,,,,,,,,,,
,,,,KCTD20,,,,,,,,,,,,,,,,,
,,,,RPL11,,,,,,,,,,,,,,,,,
,,,,DLG4,,,,,,,,,,,,,,,,,
,,,,DNAJC10,,,,,,,,,,,,,,,,,
,,,,ZXDB,,,,,,,,,,,,,,,,,
,,,,PRP4K,,,,,,,,,,,,,,,,,
,,,,P4HB,,,,,,,,,,,,,,,,,
,,,,MPO,,,,,,,,,,,,,,,,,
,,,,PABPC1P3,,,,,,,,,,,,,,,,,
,,,,PRRX2-AS1,,,,,,,,,,,,,,,,,
,,,,MAGOH-DT,,,,,,,,,,,,,,,,,
,,,,LPAR6,,,,,,,,,,,,,,,,,
,,,,GTF2E1,,,,,,,,,,,,,,,,,
,,,,CD59,,,,,,,,,,,,,,,,,
,,,,TM2D1,,,,,,,,,,,,,,,,,
,,,,RAB4A,,,,,,,,,,,,,,,,,
,,,,MED9,,,,,,,,,,,,,,,,,
,,,,BDNF,,,,,,,,,,,,,,,,,
,,,,FAR2,,,,,,,,,,,,,,,,,
,,,,CHMP3,,,,,,,,,,,,,,,,,
,,,,CEACAM7,,,,,,,,,,,,,,,,,
,,,,CDH15,,,,,,,,,,,,,,,,,
,,,,LRP11,,,,,,,,,,,,,,,,,
,,,,DPM1,,,,,,,,,,,,,,,,,
,,,,DGKG,,,,,,,,,,,,,,,,,
,,,,RALGAPB,,,,,,,,,,,,,,,,,
,,,,ITGB1,,,,,,,,,,,,,,,,,
,,,,OTUD7A,,,,,,,,,,,,,,,,,
,,,,PIK3C3,,,,,,,,,,,,,,,,,
,,,,SCN7A,,,,,,,,,,,,,,,,,
,,,,SETD1B,,,,,,,,,,,,,,,,,
,,,,ANXA1,,,,,,,,,,,,,,,,,
,,,,SELENOW,,,,,,,,,,,,,,,,,
,,,,DIRAS2,,,,,,,,,,,,,,,,,
,,,,SNX19,,,,,,,,,,,,,,,,,
,,,,OR2A20P,,,,,,,,,,,,,,,,,
,,,,OR2A9P,,,,,,,,,,,,,,,,,
,,,,IARS2,,,,,,,,,,,,,,,,,
,,,,NMRK1,,,,,,,,,,,,,,,,,
,,,,MORC4,,,,,,,,,,,,,,,,,
,,,,TMEM33,,,,,,,,,,,,,,,,,
,,,,DHX8,,,,,,,,,,,,,,,,,
,,,,SSB,,,,,,,,,,,,,,,,,
,,,,CPNE3,,,,,,,,,,,,,,,,,
,,,,MYO1C,,,,,,,,,,,,,,,,,
,,,,TFAM,,,,,,,,,,,,,,,,,
,,,,ANO1,,,,,,,,,,,,,,,,,
,,,,RNASEH1,,,,,,,,,,,,,,,,,
,,,,ZNF577,,,,,,,,,,,,,,,,,
,,,,HSD11B1L,,,,,,,,,,,,,,,,,
,,,,ENTPD7,,,,,,,,,,,,,,,,,
,,,,PRPF38A,,,,,,,,,,,,,,,,,
,,,,MIS18BP1,,,,,,,,,,,,,,,,,
,,,,HOXA6,,,,,,,,,,,,,,,,,
,,,,RAPGEF2,,,,,,,,,,,,,,,,,
,,,,P4HA2,,,,,,,,,,,,,,,,,
,,,,RGPD6,,,,,,,,,,,,,,,,,
,,,,GALNT5,,,,,,,,,,,,,,,,,
,,,,NIFK,,,,,,,,,,,,,,,,,
,,,,ACTN2,,,,,,,,,,,,,,,,,
,,,,ACAT2,,,,,,,,,,,,,,,,,
,,,,TRIM49,,,,,,,,,,,,,,,,,
,,,,TRIM49B,,,,,,,,,,,,,,,,,
,,,,TRIM49C,,,,,,,,,,,,,,,,,
,,,,EDRF1,,,,,,,,,,,,,,,,,
,,,,SLC39A9,,,,,,,,,,,,,,,,,
,,,,CASP7,,,,,,,,,,,,,,,,,
,,,,ZNF248,,,,,,,,,,,,,,,,,
,,,,PLA2G10,,,,,,,,,,,,,,,,,
,,,,PLA2G10BP,,,,,,,,,,,,,,,,,
,,,,PUS7,,,,,,,,,,,,,,,,,
,,,,LINC00824,,,,,,,,,,,,,,,,,
,,,,SUZ12,,,,,,,,,,,,,,,,,
,,,,CBY1,,,,,,,,,,,,,,,,,
,,,,MRPL39,,,,,,,,,,,,,,,,,
,,,,GPR82,,,,,,,,,,,,,,,,,
,,,,GBP3,,,,,,,,,,,,,,,,,
,,,,ZNF462,,,,,,,,,,,,,,,,,
,,,,SIK2,,,,,,,,,,,,,,,,,
,,,,TFDP3,,,,,,,,,,,,,,,,,
,,,,TMEM198B,,,,,,,,,,,,,,,,,
,,,,NDUFB3P5,,,,,,,,,,,,,,,,,
,,,,C2CD3,,,,,,,,,,,,,,,,,
,,,,KHDRBS3,,,,,,,,,,,,,,,,,
,,,,CENPS-CORT,,,,,,,,,,,,,,,,,
,,,,CORT,,,,,,,,,,,,,,,,,
,,,,LRRFIP2,,,,,,,,,,,,,,,,,
,,,,BBS2,,,,,,,,,,,,,,,,,
,,,,BIN3,,,,,,,,,,,,,,,,,
,,,,CLOCK,,,,,,,,,,,,,,,,,
,,,,UBE2Q2,,,,,,,,,,,,,,,,,
,,,,SOCS5,,,,,,,,,,,,,,,,,
,,,,VPS13B-DT,,,,,,,,,,,,,,,,,
,,,,TNFRSF19,,,,,,,,,,,,,,,,,
,,,,TMT1B,,,,,,,,,,,,,,,,,
,,,,SREBF2,,,,,,,,,,,,,,,,,
,,,,DMRT2,,,,,,,,,,,,,,,,,
,,,,TPM4P2,,,,,,,,,,,,,,,,,
,,,,BRD7,,,,,,,,,,,,,,,,,
,,,,KIZ-AS1,,,,,,,,,,,,,,,,,
,,,,MED14,,,,,,,,,,,,,,,,,
,,,,LINC01477,,,,,,,,,,,,,,,,,
,,,,RHOU,,,,,,,,,,,,,,,,,
,,,,SNRPA1,,,,,,,,,,,,,,,,,
,,,,IDH2,,,,,,,,,,,,,,,,,
,,,,CIAO1,,,,,,,,,,,,,,,,,
,,,,C2CD4D-AS1,,,,,,,,,,,,,,,,,
,,,,PAX5,,,,,,,,,,,,,,,,,
,,,,CBLN4,,,,,,,,,,,,,,,,,
,,,,NDUFAF7,,,,,,,,,,,,,,,,,
,,,,ACBD4,,,,,,,,,,,,,,,,,
